1.51646,    0
1.47866,    0.0377962
1.47757,    0.0218491
1.48552,    0.0173746
1.48242,    0.0138109
1.47853,    0.0119288
1.47607,    0.0103762
1.47623,    0.00898742
1.4802,    0.0088627
1.48469,    0.00911416
1.48557,    0.00829032
1.47924,    0.00986569
1.47874,    0.00908912
1.47821,    0.00843158
1.47515,    0.00842454
1.47641,    0.0079814
1.48089,    0.00873177
1.48346,    0.00862398
1.48765,    0.00917111
1.49001,    0.00901635
1.48649,    0.00927343
1.48778,    0.00893557
1.48965,    0.00874052
1.4887,    0.00842173
1.48917,    0.00809131
1.49006,    0.00782459
1.49117,    0.00761134
1.4934,    0.00766676
1.4928,    0.00742217
1.492,    0.00721531
1.49421,    0.00731982
1.49466,    0.00710214
1.49331,    0.00701538
1.49523,    0.00707241
1.49611,    0.00692265
1.49568,    0.00674137
1.49676,    0.0066451
1.49628,    0.00648527
1.49746,    0.00642554
1.49693,    0.00628496
1.49715,    0.00613351
1.4969,    0.00599091
1.4964,    0.00587089
1.49632,    0.00573644
1.49683,    0.00562988
1.49592,    0.00558026
1.49634,    0.0054764
1.4967,    0.00537286
1.4955,    0.00539628
1.4964,    0.00536311
1.49739,    0.00535029
1.49556,    0.00555865
1.49574,    0.00545597
1.49508,    0.00539523
1.49578,    0.00534262
1.49489,    0.00532133
1.49415,    0.00527952
1.4945,    0.00519934
1.49474,    0.00511633
1.49515,    0.00504711
1.49458,    0.00499643
1.49421,    0.00492891
1.4943,    0.00485086
1.49592,    0.005042
1.49568,    0.00496959
1.49661,    0.00498034
1.496,    0.004943
1.49544,    0.00490213
1.49596,    0.004859
1.49727,    0.00496518
1.49721,    0.00489522
1.49672,    0.00485129
1.49745,    0.0048406
1.49813,    0.00482274
1.49754,    0.00479447
1.49809,    0.00476211
1.49802,    0.00470029
1.49899,    0.00473935
1.49886,    0.00468082
1.49907,    0.00462667
1.49963,    0.0046036
1.4998,    0.00455028
1.49914,    0.00454334
1.49829,    0.00456771
1.49769,    0.00455408
1.49789,    0.00450541
1.49794,    0.00445355
1.49727,    0.00445253
1.49695,    0.00441378
1.49688,    0.00436513
1.49678,    0.00431811
1.49765,    0.00436039
1.49789,    0.00431982
1.4982,    0.0042846
1.49824,    0.00423946
1.49772,    0.00422695
1.49745,    0.00419221
1.498,    0.00418621
1.49785,    0.00414634
1.49803,    0.00410848
