1.5651,    0
1.48657,    0.0785243
1.49021,    0.0454814
1.50164,    0.0341326
1.50248,    0.0264523
1.51564,    0.025294
1.50672,    0.023166
1.50001,    0.0211531
1.50007,    0.0186554
1.50155,    0.0167519
1.50333,    0.0152569
1.50283,    0.0139365
1.50371,    0.0128498
1.50364,    0.0118968
1.50264,    0.0111196
1.49818,    0.0113182
1.49796,    0.0106338
1.49855,    0.010043
1.49815,    0.00950819
1.50102,    0.00946626
1.49895,    0.00923889
1.49961,    0.00883364
1.49959,    0.00844088
1.4995,    0.00808203
1.50422,    0.00907649
1.5033,    0.0087683
1.50321,    0.00843779
1.50404,    0.00817306
1.50283,    0.0079782
1.50416,    0.007821
1.5031,    0.00763753
1.50295,    0.00739661
1.50217,    0.00721135
1.50133,    0.00704672
1.50136,    0.00684249
1.50298,    0.00684396
1.50347,    0.00667454
1.50415,    0.00653221
1.5034,    0.00640672
1.50198,    0.00640446
1.50137,    0.00627533
1.5015,    0.00612539
1.50091,    0.00601001
1.50104,    0.00587325
1.50154,    0.00576296
1.50052,    0.00572786
1.50122,    0.00564781
1.50065,    0.00555831
1.50088,    0.00544879
1.50115,    0.00534552
1.5013,    0.00524168
1.50028,    0.00523868
1.50164,    0.0053145
1.50191,    0.00522243
1.50141,    0.00515172
1.50159,    0.00506218
1.50009,    0.00519314
1.49952,    0.00513474
1.49954,    0.00504699
1.49947,    0.00496267
1.4991,    0.00489433
1.49872,    0.00482973
1.49903,    0.00476275
1.49721,    0.00502791
1.497,    0.00495441
1.49652,    0.00490254
1.49733,    0.00489532
1.49756,    0.00482854
1.49896,    0.00496016
1.49951,    0.00491959
1.49964,    0.00485138
1.49942,    0.00478828
1.49916,    0.00472982
1.49835,    0.00473422
1.49857,    0.00467596
1.49791,    0.00466217
1.49753,    0.00461694
1.49784,    0.00456841
1.49807,    0.00451595
1.49783,    0.00446542
1.49814,    0.00442072
1.49815,    0.00436648
1.49754,    0.00435556
1.4979,    0.00431833
1.4981,    0.00427196
1.49769,    0.00424192
1.49712,    0.00423234
1.4973,    0.00418776
1.49712,    0.00414422
1.49718,    0.00409845
1.49787,    0.00411136
1.49751,    0.00408287
1.49766,    0.00404168
1.49815,    0.0040285
1.49805,    0.00398724
1.49781,    0.00395279
1.4983,    0.00394274
1.49827,    0.00390241
1.49803,    0.00387045
1.49734,    0.00389274
